pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female,z_score,deviation_value
愛媛県,3804,松山,HbA1c,糖尿病,131259,9078,0.0691609718190752,68619,6447,0.0939535697110129,62640,2631,0.0420019157088122,-0.904457144317005,40.95542855682995
愛媛県,3805,八幡浜・大洲,HbA1c,糖尿病,23514,1853,0.0788041166964361,12236,1277,0.1043641712978097,11278,576,0.0510728852633445,-0.09574183928197091,49.04258160718029
愛媛県,3806,宇和島,HbA1c,糖尿病,19335,1605,0.0830100853374709,8906,1012,0.1136312598248371,10429,593,0.0568606769584811,0.25698865017564854,52.569886501756486
愛知県,2302,海部,HbA1c,糖尿病,58726,4585,0.0780744474338453,31318,3189,0.1018264256976818,27408,1396,0.0509340338587273,-0.1569350192844994,48.43064980715501
愛知県,2304,尾張東部,HbA1c,糖尿病,94641,6143,0.0649084434864382,51071,4411,0.0863699555520745,43570,1732,0.0397521230204269,-1.2610923283193267,37.389076716806734
愛知県,2305,尾張西部,HbA1c,糖尿病,105450,8071,0.0765386439070649,54157,5358,0.0989345790941152,51293,2713,0.0528922075136958,-0.2857340608243591,47.14265939175641
愛知県,2306,尾張北部,HbA1c,糖尿病,135553,9492,0.0700242709493703,72861,6568,0.0901442472653408,62692,2924,0.0466407197090537,-0.8320571930176984,41.67942806982302
愛知県,2307,知多半島,HbA1c,糖尿病,141813,12140,0.0856056920028488,77257,8376,0.1084173602392016,64556,3764,0.0583059669124481,0.47466730821075803,54.74667308210758
愛知県,2308,西三河北部,HbA1c,糖尿病,104333,7966,0.0763516816347656,60725,5703,0.0939151914368052,43608,2263,0.0518941478627774,-0.3014135152964717,46.98586484703528
愛知県,2309,西三河南部西,HbA1c,糖尿病,128571,10906,0.0848247271935351,72041,7707,0.1069807470745825,56530,3199,0.0565894215460817,0.4091722646313017,54.091722646313016
愛知県,2310,西三河南部東,HbA1c,糖尿病,83547,7237,0.0866219014446958,44819,4831,0.107789107298244,38728,2406,0.0621255938855608,0.5598909711541781,55.59890971154178
愛知県,2311,東三河北部,HbA1c,糖尿病,10877,1007,0.0925806748184241,5827,693,0.1189291230478805,5050,314,0.0621782178217821,1.0596191498609728,60.59619149860973
愛知県,2312,東三河南部,HbA1c,糖尿病,125360,10377,0.0827776005105296,68051,7028,0.1032754845630483,57309,3349,0.058437592699227,0.23749147989282435,52.374914798928245
愛知県,2313,名古屋・尾張中部,HbA1c,糖尿病,446593,29879,0.0669043178016672,248636,22076,0.088788429672292,197957,7803,0.0394176513081123,-1.0937097859869604,39.0629021401304
新潟県,1501,下越,HbA1c,糖尿病,36034,2933,0.0813953488372093,18031,1942,0.1077033997005157,18003,991,0.0550463811586957,0.12156995244084397,51.21569952440844
新潟県,1502,新潟,HbA1c,糖尿病,150829,10771,0.0714119963667464,77283,7370,0.0953637928134259,73546,3401,0.0462431675414026,-0.7156766140166577,42.843233859833425
新潟県,1503,県央,HbA1c,糖尿病,36093,2818,0.0780760812345884,18217,1842,0.1011143437448537,17876,976,0.0545983441485791,-0.15679800177795725,48.432019982220424
新潟県,1504,中越,HbA1c,糖尿病,78817,6304,0.0799827448393113,40001,4082,0.1020474488137796,38816,2222,0.0572444352844188,0.003102949447269208,50.03102949447269
新潟県,1505,魚沼,HbA1c,糖尿病,29687,2257,0.0760265436049449,15221,1517,0.0996649366007489,14466,740,0.0511544310797732,-0.32868097879608704,46.71319021203913
新潟県,1506,上越,HbA1c,糖尿病,54963,3075,0.0559467277987009,28996,2124,0.0732514829631673,25967,951,0.0366234066314938,-2.012660071852927,29.87339928147073
新潟県,1507,佐渡,HbA1c,糖尿病,9297,974,0.1047649779498763,4757,617,0.1297035947025436,4540,357,0.0786343612334801,2.081446836669345,70.81446836669345
東京都,1301,区中央部,HbA1c,糖尿病,302585,15956,0.0527322901003023,178089,12810,0.0719303269713457,124496,3146,0.0252698881891787,-2.2822365426865763,27.177634573134238
東京都,1302,区南部,HbA1c,糖尿病,267036,15318,0.0573630521727407,147435,11655,0.0790517855326076,119601,3663,0.0306268342237941,-1.8938810622303293,31.061189377696707
東京都,1303,区西南部,HbA1c,糖尿病,286408,12741,0.0444854892321443,141592,9250,0.0653285496355726,144816,3491,0.0241064523257098,-2.9738484768091316,20.261515231908685
東京都,1304,区西部,HbA1c,糖尿病,263353,13404,0.0508974646197309,133561,9765,0.0731126601328232,129792,3639,0.0280371671597633,-2.4361128420762053,25.638871579237946
東京都,1305,区西北部,HbA1c,糖尿病,407871,25125,0.0616003589370168,207981,17543,0.0843490511152461,199890,7582,0.0379308619740857,-1.538522423945888,34.61477576054112
東京都,1306,区東北部,HbA1c,糖尿病,252919,18513,0.073197347767467,131410,12854,0.0978159957385282,121509,5659,0.0465726818589569,-0.5659494222145129,44.34050577785487
東京都,1307,区東部,HbA1c,糖尿病,318811,21190,0.0664657116598862,172800,15207,0.0880034722222222,146011,5983,0.0409763647944333,-1.1304931698572371,38.695068301427625
東京都,1308,西多摩,HbA1c,糖尿病,81554,5779,0.0708610245971994,43228,4089,0.0945914684926436,38326,1690,0.0440953921619788,-0.7618834592255254,42.381165407744746
東京都,1309,南多摩,HbA1c,糖尿病,299198,19718,0.065902846944164,156937,13754,0.0876402632903649,142261,5964,0.041922944447178,-1.1776974083144855,38.22302591685514
東京都,1310,北多摩西部,HbA1c,糖尿病,138342,9071,0.0655693860143701,74018,6322,0.0854116566240644,64324,2749,0.0427367701013618,-1.2056628657441104,37.9433713425589
東京都,1311,北多摩南部,HbA1c,糖尿病,216757,11579,0.0534192667364837,113535,8342,0.0734751398247236,103222,3237,0.0313595938850245,-2.224623748629558,27.75376251370442
東京都,1312,北多摩北部,HbA1c,糖尿病,156384,9748,0.0623337425823613,80801,6834,0.0845781611613717,75583,2914,0.0385536430149636,-1.4770177399454538,35.22982260054546
東京都,1313,島しょ,HbA1c,糖尿病,4092,337,0.0823558162267839,2121,233,0.1098538425271098,1971,104,0.0527650938609842,0.20211884886565878,52.02118848865659
栃木県,901,県北,HbA1c,糖尿病,71330,6077,0.0851955698864432,39259,4185,0.1065997605644565,32071,1892,0.0589941068254809,0.44027271633345083,54.40272716333451
栃木県,902,県西,HbA1c,糖尿病,33522,2712,0.0809020941471272,18070,1881,0.1040951853901494,15452,831,0.0537794460264043,0.08020350796418711,50.80203507964187
栃木県,903,宇都宮,HbA1c,糖尿病,107016,7689,0.0718490692980488,61327,5655,0.0922106087041596,45689,2034,0.0445183742257436,-0.6790218117238287,43.20978188276171
栃木県,904,県東,HbA1c,糖尿病,30491,2862,0.0938637630776294,17151,1957,0.1141041338697452,13340,905,0.0678410794602698,1.1672244099837552,61.672244099837556
栃木県,905,県南,HbA1c,糖尿病,88816,7327,0.0824963970455773,49152,5147,0.1047159830729166,39664,2180,0.0549616780960064,0.21390855660089103,52.13908556600891
栃木県,906,両毛,HbA1c,糖尿病,33498,2825,0.0843333930383903,20318,2140,0.1053253272959937,13180,685,0.0519726858877086,0.36796688441505015,53.6796688441505
沖縄県,4701,北部,HbA1c,糖尿病,13696,1350,0.0985689252336448,6954,855,0.1229508196721311,6742,495,0.0734203500444971,1.5618193991324263,65.61819399132426
沖縄県,4702,中部,HbA1c,糖尿病,67042,5960,0.0888994958384296,33498,3684,0.1099767150277628,33544,2276,0.0678511805389935,0.7508997621968994,57.508997621968994
沖縄県,4703,南部,HbA1c,糖尿病,110046,9308,0.0845828108245642,54773,6125,0.1118251693352564,55273,3183,0.057586886906808,0.38888412496178715,53.88884124961787
沖縄県,4704,宮古,HbA1c,糖尿病,7389,673,0.09108133712275,3754,445,0.1185402237613212,3635,228,0.0627235213204951,0.9338782886244837,59.338782886244836
沖縄県,4705,八重山,HbA1c,糖尿病,6935,602,0.0868060562364816,3492,399,0.1142611683848797,3443,203,0.0589602091199535,0.5753349783226654,55.75334978322665
滋賀県,2501,大津,HbA1c,糖尿病,67674,4244,0.0627124154032568,34902,3069,0.0879319236719958,32772,1175,0.0358537776150372,-1.44526062027613,35.5473937972387
滋賀県,2502,湖南,HbA1c,糖尿病,68073,4310,0.0633143830887429,36825,3057,0.0830142566191446,31248,1253,0.0400985663082437,-1.3947770398072694,36.05222960192731
滋賀県,2503,甲賀,HbA1c,糖尿病,29553,2244,0.0759313775251243,16167,1535,0.0949464959485371,13386,709,0.0529657851486627,-0.3366620126029927,46.63337987397007
滋賀県,2504,東近江,HbA1c,糖尿病,43743,2945,0.0673250577235214,23473,2096,0.0892940825629446,20270,849,0.0418845584607794,-1.058424739607375,39.41575260392625
滋賀県,2505,湖東,HbA1c,糖尿病,27499,1987,0.0722571729881086,14748,1395,0.0945890968266883,12751,592,0.0464277311583405,-0.6447964936984332,43.552035063015666
滋賀県,2506,湖北,HbA1c,糖尿病,28150,1831,0.065044404973357,14798,1306,0.0882551696175158,13352,525,0.039319952067106,-1.2496900174793546,37.503099825206455
滋賀県,2507,湖西,HbA1c,糖尿病,7817,580,0.0741972623768709,3917,388,0.0990553995404646,3900,192,0.0492307692307692,-0.48209231349767656,45.179076865023234
熊本県,4302,宇城,HbA1c,糖尿病,14903,1511,0.1013889820841441,7546,1016,0.1346408693347469,7357,495,0.0672828598613565,1.7983214080799295,67.98321408079929
熊本県,4303,有明,HbA1c,糖尿病,20896,1960,0.0937978560490045,10851,1308,0.1205418855405031,10045,652,0.0649079143852663,1.1616971651444206,61.6169716514442
熊本県,4304,鹿本,HbA1c,糖尿病,7530,708,0.0940239043824701,3720,440,0.1182795698924731,3810,268,0.0703412073490813,1.1806545436009528,61.80654543600953
熊本県,4305,菊池,HbA1c,糖尿病,25660,2116,0.0824629773967264,13960,1482,0.106160458452722,11700,634,0.0541880341880341,0.21110584214846392,52.11105842148464
熊本県,4306,阿蘇,HbA1c,糖尿病,9592,1000,0.1042535446205171,4788,650,0.1357560568086883,4804,350,0.0728559533721898,2.0385558538812694,70.38555853881269
熊本県,4308,八代,HbA1c,糖尿病,23325,2177,0.0933333333333333,11860,1481,0.1248735244519392,11465,696,0.0607064980375054,1.1227403067255781,61.22740306725578
熊本県,4309,芦北,HbA1c,糖尿病,6267,585,0.0933460986117759,3291,387,0.1175934366453965,2976,198,0.0665322580645161,1.1238108574827073,61.23810857482707
熊本県,4310,球磨,HbA1c,糖尿病,12099,1327,0.1096784858252748,5656,793,0.1402050919377652,6443,534,0.0828806456619587,2.493514587468546,74.93514587468546
熊本県,4311,天草,HbA1c,糖尿病,13752,1376,0.1000581733566026,6686,863,0.1290756805264732,7066,513,0.0726011887913954,1.6867141057190886,66.86714105719088
熊本県,4312,熊本・上益城,HbA1c,糖尿病,103885,8668,0.0834384174808682,51511,5788,0.1123643493622721,52374,2880,0.0549891167373124,0.292910412672144,52.92910412672144
石川県,1701,南加賀,HbA1c,糖尿病,46102,3923,0.0850939221725738,24293,2631,0.108302803276664,21809,1292,0.0592415975056169,0.43174810501904576,54.31748105019046
石川県,1702,石川中央,HbA1c,糖尿病,168809,13209,0.0782481976671859,90601,9443,0.1042262226686239,78208,3766,0.0481536415711947,-0.1423635828140349,48.57636417185965
石川県,1703,能登中部,HbA1c,糖尿病,27384,2760,0.1007887817703768,13935,1834,0.1316110513096519,13449,926,0.0688527028031824,1.7479860469499737,67.47986046949974
石川県,1704,能登北部,HbA1c,糖尿病,12451,1338,0.1074612480925227,6446,900,0.1396214706794911,6005,438,0.0729392173189009,2.30756756373488,73.0756756373488
神奈川県,1404,川崎北部,HbA1c,糖尿病,169055,9092,0.0537813137736239,93169,6907,0.0741341003982011,75886,2185,0.028793189784677,-2.194260938177,28.057390618230002
神奈川県,1405,川崎南部,HbA1c,糖尿病,133732,8269,0.0618326204648102,77641,6425,0.082752669337077,56091,1844,0.0328751493109411,-1.5190439804830793,34.809560195169205
神奈川県,1406,横須賀・三浦,HbA1c,糖尿病,129416,8583,0.066321011312357,69231,6207,0.0896563678121073,60185,2376,0.0394782753177702,-1.14262835886238,38.573716411376196
神奈川県,1407,湘南東部,HbA1c,糖尿病,141804,8025,0.0565921976813065,78565,5899,0.075084325081143,63239,2126,0.0336184949161118,-1.9585282113819913,30.414717886180085
神奈川県,1408,湘南西部,HbA1c,糖尿病,111705,7461,0.0667919967772257,61882,5369,0.0867619016838499,49823,2092,0.0419886397848383,-1.1031295067003035,38.968704932996964
神奈川県,1409,県央,HbA1c,糖尿病,165353,11811,0.0714290034048369,92732,8596,0.0926972350429193,72621,3215,0.0442709409124082,-0.7142503311834097,42.8574966881659
神奈川県,1410,相模原,HbA1c,糖尿病,123443,8365,0.0677640692465348,68919,6096,0.0884516606451051,54524,2269,0.0416147017827011,-1.0216073587359966,39.783926412640035
神奈川県,1411,県西,HbA1c,糖尿病,64482,4593,0.071229180236345,36643,3340,0.0911497421062686,27839,1253,0.0450088006034699,-0.731008355325449,42.68991644674551
神奈川県,1412,横浜,HbA1c,糖尿病,761776,44268,0.0581115708554745,425988,33971,0.0797463778322394,335788,10297,0.0306651816026778,-1.8311070893687755,31.688929106312244
福井県,1801,福井・坂井,HbA1c,糖尿病,84425,6047,0.071625703286941,45018,4349,0.096605802123595,39407,1698,0.0430887913314893,-0.6977542391740879,43.022457608259124
福井県,1802,奥越,HbA1c,糖尿病,9829,879,0.0894292400040695,5244,610,0.116323417238749,4585,269,0.058669574700109,0.7953263699015894,57.95326369901589
福井県,1803,丹南,HbA1c,糖尿病,33192,2512,0.0756808869607134,17885,1719,0.0961140620631814,15307,793,0.0518063631018488,-0.3576692209133793,46.423307790866204
福井県,1804,嶺南,HbA1c,糖尿病,25039,1877,0.074963057630097,13770,1320,0.0958605664488017,11269,557,0.0494276333303753,-0.41786945366477296,45.82130546335227
福岡県,4001,福岡・糸島,HbA1c,糖尿病,268440,17482,0.0651244225897779,142742,13016,0.0911854955093805,125698,4466,0.0355296026985314,-1.2429793984961308,37.57020601503869
福岡県,4002,粕屋,HbA1c,糖尿病,43717,3193,0.073037948624105,23835,2301,0.0965387035871617,19882,892,0.0448647017402675,-0.579317315001125,44.20682684998875
福岡県,4003,宗像,HbA1c,糖尿病,25681,2027,0.0789299482107394,13587,1439,0.1059100610878045,12094,588,0.0486191499917314,-0.08518907119987773,49.14810928800122
福岡県,4004,筑紫,HbA1c,糖尿病,70490,4994,0.0708469286423606,36587,3554,0.0971383278213573,33903,1440,0.0424741173347491,-0.7630656061871437,42.369343938128566
福岡県,4005,朝倉,HbA1c,糖尿病,13466,1264,0.0938660329719293,7103,835,0.1175559622694636,6363,429,0.0674210278170674,1.1674147730120499,61.674147730120495
福岡県,4006,久留米,HbA1c,糖尿病,65494,5103,0.0779155342474119,33508,3587,0.1070490629103497,31986,1516,0.04739573563434,-0.1702621576480726,48.29737842351928
福岡県,4007,八女・筑後,HbA1c,糖尿病,19056,1567,0.0822313182199832,9551,1035,0.1083656161658465,9505,532,0.0559705418200946,0.19167791441672657,51.916779144167265
福岡県,4008,有明,HbA1c,糖尿病,29280,2697,0.0921106557377049,14922,1812,0.1214314435062324,14358,885,0.0616381111575428,1.0202013428000736,60.20201342800074
福岡県,4009,飯塚,HbA1c,糖尿病,26065,2242,0.0860157299060042,13326,1519,0.1139876932312772,12739,723,0.0567548473192558,0.5090548376053177,55.09054837605318
福岡県,4010,直方・鞍手,HbA1c,糖尿病,15272,1522,0.0996595075955997,8420,1028,0.1220902612826603,6852,494,0.0720957384705195,1.653280292723767,66.53280292723767
福岡県,4011,田川,HbA1c,糖尿病,15634,1479,0.0946015095305104,8227,1010,0.1227665005469794,7407,469,0.0633184825165384,1.229094977653112,62.29094977653112
福岡県,4012,北九州,HbA1c,糖尿病,196058,17032,0.0868722520886676,104687,11818,0.1128888973798083,91371,5214,0.0570640575237219,0.5808864451390907,55.8088644513909
福岡県,4013,京築,HbA1c,糖尿病,33331,2923,0.087696138729711,18476,2085,0.1128491015371292,14855,838,0.0564119824974755,0.6499810968009101,56.4998109680091
福島県,701,県北,HbA1c,糖尿病,81001,6608,0.081579239762472,41745,4288,0.1027188884896394,39256,2320,0.0590992459751375,0.13699183063601048,51.369918306360105
福島県,702,県中,HbA1c,糖尿病,81133,6558,0.0808302417018968,41204,4279,0.1038491408601106,39929,2279,0.0570763104510506,0.07417765510176368,50.74177655101764
福島県,703,県南,HbA1c,糖尿病,27249,2288,0.0839663840874894,14625,1535,0.1049572649572649,12624,753,0.059648288973384,0.3371879466874611,53.37187946687461
福島県,706,相双,HbA1c,糖尿病,26080,2853,0.1093941717791411,13110,1838,0.1401983218916857,12970,1015,0.0782575173477255,2.4696707975567542,74.69670797556753
福島県,707,いわき,HbA1c,糖尿病,44963,3796,0.0844249716433512,23882,2637,0.1104178879490829,21081,1159,0.0549784165836535,0.37564705726192976,53.7564705726193
福島県,708,会津・南会津,HbA1c,糖尿病,44930,3936,0.0876029379034053,22772,2669,0.1172053398910943,22158,1267,0.0571802509251737,0.642164877545272,56.421648775452724
秋田県,501,大館・鹿角,HbA1c,糖尿病,16882,1339,0.0793152470086482,8701,871,0.1001034363866222,8181,468,0.0572057205720572,-0.05287626880571474,49.47123731194285
秋田県,502,北秋田,HbA1c,糖尿病,4685,319,0.0680896478121664,2358,223,0.0945716709075487,2327,96,0.0412548345509239,-0.9943029500222191,40.056970499777805
秋田県,503,能代・山本,HbA1c,糖尿病,11021,965,0.0875601125124761,5471,574,0.1049168342167793,5550,391,0.0704504504504504,0.6385733574002348,56.385733574002344
秋田県,504,秋田周辺,HbA1c,糖尿病,61999,4338,0.0699688704656526,32499,2999,0.0922797624542293,29500,1339,0.0453898305084745,-0.8367033141388313,41.63296685861169
秋田県,505,由利本荘・にかほ,HbA1c,糖尿病,13989,1204,0.0860676245621559,6769,719,0.1062195302112572,7220,485,0.067174515235457,0.5134069450571032,55.13406945057103
秋田県,506,大仙・仙北,HbA1c,糖尿病,19203,1584,0.0824871113888455,9545,1049,0.1099004714510214,9658,535,0.0553944916131704,0.21312982177819406,52.13129821778194
秋田県,507,横手,HbA1c,糖尿病,14345,967,0.0674102474729871,7359,625,0.0849300176654436,6986,342,0.048955052963069,-1.051280363462332,39.487196365376676
秋田県,508,湯沢・雄勝,HbA1c,糖尿病,10206,708,0.0693709582598471,5192,485,0.0934129429892141,5014,223,0.0444754686876745,-0.8868467847650344,41.131532152349656
群馬県,1001,前橋,HbA1c,糖尿病,62641,5228,0.0834597148832234,32346,3446,0.1065355839980213,30295,1782,0.058821587720746,0.2946965037722147,52.946965037722144
群馬県,1002,渋川,HbA1c,糖尿病,19035,1475,0.0774888363540845,9814,970,0.0988383941308335,9221,505,0.0547662943281639,-0.20604686495556207,47.939531350444376
群馬県,1003,伊勢崎,HbA1c,糖尿病,50546,4303,0.0851303762909033,26900,2851,0.1059851301115241,23646,1452,0.0614057345851306,0.43480530303893955,54.348053030389394
