pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female
大分県,4405,南部,収縮期血圧,心血管,15178,3004,0.19791803926736065,7811,1694,0.21687363973882987,7367,1310,0.17782000814442786
大分県,4406,豊肥,収縮期血圧,心血管,12905,2333,0.18078264238667183,6600,1295,0.1962121212121212,6305,1038,0.16463124504361618
大分県,4408,西部,収縮期血圧,心血管,20043,3210,0.16015566531956293,10658,1915,0.17967723775567648,9385,1295,0.13798614810868406
大分県,4409,北部,収縮期血圧,心血管,35307,7770,0.2200696745687824,19613,4578,0.2334166114311936,15694,3192,0.2033898305084746
大阪府,2701,豊能,収縮期血圧,心血管,229876,35119,0.15277366928256975,122989,21075,0.1713567880054314,106887,14044,0.1313910952688353
大阪府,2702,三島,収縮期血圧,心血管,160993,27517,0.17092047480325231,86429,16440,0.1902139328234736,74564,11077,0.14855694436993724
大阪府,2703,北河内,収縮期血圧,心血管,225918,42092,0.1863153887693765,121027,25241,0.20855676832442346,104891,16851,0.1606524868673194
大阪府,2704,中河内,収縮期血圧,心血管,158770,30098,0.18956981797568812,85150,18163,0.21330593071051088,73620,11935,0.16211627275196958
大阪府,2705,南河内,収縮期血圧,心血管,117097,23115,0.19740044578426433,61424,13388,0.21796040635582184,55673,9727,0.17471664900400552
大阪府,2706,堺市,収縮期血圧,心血管,160037,29024,0.18135806094840567,86349,17345,0.20087088443409884,73688,11679,0.1584925632396048
大阪府,2707,泉州,収縮期血圧,心血管,173940,35294,0.2029090490973899,93225,21003,0.22529364440868865,80715,14291,0.1770550703091123
大阪府,2708,大阪市,収縮期血圧,心血管,558339,88689,0.1588443579975606,312610,57531,0.18403441988420077,245729,31158,0.1267982208042193
奈良県,2901,奈良,収縮期血圧,心血管,77356,12556,0.16231449402761258,39505,7347,0.18597645867611695,37851,5209,0.13761855697339567
奈良県,2902,東和,収縮期血圧,心血管,40933,8223,0.20088925805584737,21744,4836,0.22240618101545254,19189,3387,0.17650737401636354
奈良県,2903,西和,収縮期血圧,心血管,74604,12485,0.16735027612460457,38808,7269,0.18730674087816945,35796,5216,0.14571460498379707
奈良県,2904,中和,収縮期血圧,心血管,78150,14450,0.18490083173384517,41373,8543,0.20648732265003747,36777,5907,0.16061668977893792
奈良県,2905,南和,収縮期血圧,心血管,12385,2707,0.21857085183689948,6476,1551,0.23949969116738729,5909,1156,0.1956337789812151
宮城県,0401,仙南,収縮期血圧,心血管,42829,9685,0.22613182656611175,22901,5718,0.24968341993799398,19928,3967,0.19906663990365314
宮城県,0403,仙台,収縮期血圧,心血管,394031,72820,0.18480779431059993,212180,44046,0.20758789706852673,181851,28774,0.15822843976662213
宮城県,0406,大崎・栗原,収縮期血圧,心血管,66257,15915,0.24020103536230134,35750,9249,0.2587132867132867,30507,6666,0.21850722784934606
宮城県,0409,石巻・登米・気仙沼,収縮期血圧,心血管,83839,20996,0.25043237634036664,44222,12202,0.2759260096784406,39617,8794,0.22197541459474468
宮崎県,4501,宮崎東諸県,収縮期血圧,心血管,94195,16417,0.1742873825574606,50256,9729,0.1935888252148997,43939,6688,0.15221101982293633
宮崎県,4502,都城北諸県,収縮期血圧,心血管,41931,7620,0.18172712313085784,21546,4284,0.19883040935672514,20385,3336,0.16364974245768948
宮崎県,4503,延岡西臼杵,収縮期血圧,心血管,36792,8093,0.21996629702109155,20367,4873,0.23925958658614424,16425,3220,0.19604261796042619
宮崎県,4504,日南串間,収縮期血圧,心血管,12963,2781,0.21453367276093496,6826,1550,0.22707295634339292,6137,1231,0.20058660583346913
宮崎県,4505,西諸,収縮期血圧,心血管,14947,2961,0.19809995316785978,7608,1614,0.21214511041009465,7339,1347,0.18353999182449926
宮崎県,4506,西都児湯,収縮期血圧,心血管,20358,4093,0.2010511838098045,10424,2233,0.2142171910974674,9934,1860,0.1872357559895309
宮崎県,4507,日向入郷,収縮期血圧,心血管,18122,4324,0.23860501048449398,9464,2428,0.2565511411665258,8658,1896,0.218988218988219
富山県,1601,新川,収縮期血圧,心血管,31882,6949,0.21795997741672418,16730,4072,0.24339509862522415,15152,2877,0.18987592397043296
富山県,1602,富山,収縮期血圧,心血管,126713,23725,0.18723414330021387,69446,14582,0.2099760965354376,57267,9143,0.15965564810449298
富山県,1603,高岡,収縮期血圧,心血管,82211,15713,0.1911301407354247,43771,9285,0.21212675058828906,38440,6428,0.16722164412070759
富山県,1604,砺波,収縮期血圧,心血管,35585,7193,0.20213573134747786,18444,4058,0.2200173498156582,17141,3135,0.1828948136048072
山口県,3501,岩国,収縮期血圧,心血管,26785,5562,0.20765353742766474,14666,3318,0.22623755625255693,12119,2244,0.18516379239211156
山口県,3502,柳井,収縮期血圧,心血管,15502,3654,0.23571152109405238,8142,2124,0.2608695652173913,7360,1530,0.2078804347826087
山口県,3503,周南,収縮期血圧,心血管,55574,12054,0.21689998920358441,30440,6882,0.22608409986859396,25134,5172,0.20577703509190737
山口県,3504,山口・防府,収縮期血圧,心血管,67611,11776,0.17417284169735694,38219,7375,0.19296684894947538,29392,4401,0.14973462166575938
山口県,3505,宇部・小野田,収縮期血圧,心血管,52751,10494,0.19893461735322554,28745,6172,0.2147156027135154,24006,4322,0.18003832375239523
山口県,3506,下関,収縮期血圧,心血管,51641,11671,0.22600259483743537,27576,6844,0.24818682912677692,24065,4827,0.20058175773945564
山口県,3507,長門,収縮期血圧,心血管,7306,1498,0.20503695592663565,3729,832,0.22311611692142666,3577,666,0.18618954431087503
山口県,3508,萩,収縮期血圧,心血管,10509,2283,0.2172423636882672,5519,1357,0.24587787642688894,4990,926,0.18557114228456914
山形県,0601,村山,収縮期血圧,心血管,149455,32079,0.214639858151283,78516,17878,0.22769881298079372,70939,14201,0.20018607536052102
山形県,0602,最上,収縮期血圧,心血管,20251,6004,0.2964791862130265,10581,3448,0.3258671203099896,9670,2556,0.2643226473629783
山形県,0603,置賜,収縮期血圧,心血管,57787,15246,0.2638309654420544,30860,8737,0.2831173039533377,26927,6509,0.24172763397333533
山形県,0604,庄内,収縮期血圧,心血管,78982,20336,0.25747638702489173,40711,11379,0.2795067672127926,38271,8957,0.2340414413002012
山梨県,1901,中北,収縮期血圧,心血管,120451,26113,0.21679355090451718,64020,15411,0.2407216494845361,56431,10702,0.1896475341567578
山梨県,1902,峡東,収縮期血圧,心血管,34248,8159,0.2382328895117963,17877,4748,0.26559266096101136,16371,3411,0.20835623969213854
山梨県,1903,峡南,収縮期血圧,心血管,14037,3867,0.2754862150032058,7281,2142,0.2941903584672435,6756,1725,0.2553285968028419
山梨県,1904,富士・東部,収縮期血圧,心血管,43523,11259,0.25869080715943293,23606,6783,0.28734220113530456,19917,4476,0.22473264045790028
岐阜県,2101,岐阜,収縮期血圧,心血管,183338,33294,0.181599013843284,99649,19877,0.19947014019207418,83689,13417,0.16031975528444598
岐阜県,2102,西濃,収縮期血圧,心血管,86500,17549,0.202878612716763,48000,10392,0.2165,38500,7157,0.1858961038961039
岐阜県,2103,中濃,収縮期血圧,心血管,87455,16912,0.193379452289749,48345,10326,0.21358982314613714,39110,6586,0.16839682945538226
岐阜県,2104,東濃,収縮期血圧,心血管,81334,15936,0.19593282022278505,44633,9351,0.20950865951202025,36701,6585,0.17942290400806518
岐阜県,2105,飛騨,収縮期血圧,心血管,39462,6581,0.16676803000354773,20854,4035,0.19348805984463413,18608,2546,0.13682287188306105
岡山県,3301,県南東部,収縮期血圧,心血管,204743,38681,0.18892465188065038,110279,23221,0.21056592823656362,94464,15460,0.1636602303523035
岡山県,3302,県南西部,収縮期血圧,心血管,152781,33436,0.21884920245318462,83640,19954,0.23857006217120993,69141,13482,0.19499284071679612
岡山県,3303,高梁・新見,収縮期血圧,心血管,12939,2959,0.22868846124120876,7056,1704,0.24149659863945577,5883,1255,0.21332653408125107
岡山県,3304,真庭,収縮期血圧,心血管,10657,2310,0.2167589377873698,5675,1363,0.2401762114537445,4982,947,0.19008430349257327
岡山県,3305,津山・英田,収縮期血圧,心血管,37833,7322,0.19353474479951366,19858,4204,0.21170309195286535,17975,3118,0.17346314325452017
岩手県,0301,盛岡,収縮期血圧,心血管,121028,23231,0.19194731797600556,64049,13490,0.21061999406704243,56979,9741,0.17095772126572947
岩手県,0302,岩手中部,収縮期血圧,心血管,56228,13432,0.2388845415095682,30411,7830,0.2574726250369932,25817,5602,0.21698880582561877
岩手県,0303,胆江,収縮期血圧,心血管,34019,7004,0.2058849466474617,18315,4157,0.22697242697242698,15704,2847,0.18129139072847683
岩手県,0304,両磐,収縮期血圧,心血管,29022,6686,0.23037695541313485,15542,4010,0.2580105520525029,13480,2676,0.19851632047477744
岩手県,0305,気仙,収縮期血圧,心血管,14621,4106,0.2808289446686273,7516,2240,0.2980308674827036,7105,1866,0.2626319493314567
岩手県,0306,釜石,収縮期血圧,心血管,9918,2629,0.26507360354910264,5325,1546,0.29032863849765256,4593,1083,0.2357935989549314
岩手県,0307,宮古,収縮期血圧,心血管,16778,4630,0.2759566098462272,8886,2681,0.30171055593067747,7892,1949,0.2469589457678662
岩手県,0308,久慈,収縮期血圧,心血管,13519,4072,0.3012057104815445,7019,2256,0.3214133067388517,6500,1816,0.2793846153846154
岩手県,0309,二戸,収縮期血圧,心血管,13978,3493,0.24989268851051652,7232,1897,0.26230641592920356,6746,1596,0.23658464275126
島根県,3201,松江,収縮期血圧,心血管,59751,12132,0.20304262690164182,31600,7061,0.2234493670886076,28151,5071,0.18013569677808958
島根県,3202,雲南,収縮期血圧,心血管,13451,2763,0.20541223700840086,7239,1634,0.22572178477690288,6212,1129,0.18174500965872506
島根県,3203,出雲,収縮期血圧,心血管,43223,9011,0.20847696828077644,23272,5350,0.22988999656239256,19951,3661,0.18349957395619268
島根県,3204,大田,収縮期血圧,心血管,12796,2865,0.22389809315411066,6557,1622,0.2473692237303645,6239,1243,0.19923064593684886
島根県,3205,浜田,収縮期血圧,心血管,19437,4318,0.22215362453053455,10338,2632,0.2545946991681176,9099,1686,0.1852950873722387
島根県,3206,益田,収縮期血圧,心血管,14892,3424,0.22992210582863282,7844,2010,0.2562468128505864,7048,1414,0.20062429057888762
島根県,3207,隠岐,収縮期血圧,心血管,4579,1142,0.2493994321904346,2443,682,0.2791649611133852,2136,460,0.2153558052434457
広島県,3401,広島,収縮期血圧,心血管,308751,53420,0.17301968252734404,173968,34150,0.19630046905177964,134783,19270,0.14297055266613742
広島県,3402,広島西,収縮期血圧,心血管,32253,6156,0.1908659659566552,17532,3754,0.21412274697695644,14721,2402,0.16316826302560966
広島県,3403,呉,収縮期血圧,心血管,45050,9064,0.2011986681465039,24737,5537,0.22383474148037352,20313,3527,0.1736326490424851
広島県,3404,広島中央,収縮期血圧,心血管,48112,8462,0.175881277020286,27927,5401,0.19339707093493752,20185,3061,0.15164726281892493
広島県,3405,尾三,収縮期血圧,心血管,49029,9683,0.19749535988904526,26551,5868,0.2210086249105495,22478,3815,0.1697215054720171
広島県,3406,福山・府中,収縮期血圧,心血管,105215,20373,0.19363208667965595,59159,12241,0.20691695261921264,46056,8132,0.17656765676567657
広島県,3407,備北,収縮期血圧,心血管,19257,3373,0.1751570857350574,10303,2021,0.1961564592837038,8954,1352,0.15099396917578736
徳島県,3601,東部,収縮期血圧,心血管,114263,19920,0.17433464901149104,59178,11317,0.19123660819899288,55085,8603,0.15617681764545702
徳島県,3603,南部,収縮期血圧,心血管,32211,6595,0.20474372108906896,16878,3720,0.22040526128688234,15333,2875,0.18750407617556902
徳島県,3605,西部,収縮期血圧,心血管,16915,3732,0.22063257463789535,8589,2113,0.2460123413668646,8326,1619,0.19445111698294498
愛媛県,3801,宇摩,収縮期血圧,心血管,19651,4497,0.22884331586178822,10702,2525,0.23593720799850496,8949,1972,0.22035981673930047
愛媛県,3802,新居浜・西条,収縮期血圧,心血管,47302,10428,0.220455794680986,24843,6009,0.24187900012075836,22459,4419,0.19675853777995458
愛媛県,3803,今治,収縮期血圧,心血管,31797,8201,0.2579174135924773,17148,4998,0.2914625612316305,14649,3203,0.21864973718342548
愛媛県,3804,松山,収縮期血圧,心血管,148791,28832,0.19377516113205773,79198,17299,0.2184272330109346,69593,11533,0.16572069029931172
愛媛県,3805,八幡浜・大洲,収縮期血圧,心血管,29066,7155,0.2461639028418083,15203,4119,0.2709333684141288,13863,3036,0.21900021640337589
愛媛県,3806,宇和島,収縮期血圧,心血管,24575,6066,0.24683621566632757,12178,3299,0.2708983412711447,12397,2767,0.22319916108735985
愛知県,2302,海部,収縮期血圧,心血管,75915,14832,0.1953764078245406,42624,8844,0.20748873873873874,33291,5988,0.17986843290979543
愛知県,2304,尾張東部,収縮期血圧,心血管,117220,20787,0.1773332195871012,65392,12502,0.19118546611206264,51828,8285,0.15985567646831828
愛知県,2305,尾張西部,収縮期血圧,心血管,128461,26096,0.20314336646920078,69030,14692,0.21283499927567723,59431,11404,0.19188638925813128
愛知県,2306,尾張北部,収縮期血圧,心血管,164985,33358,0.2021880777040337,92022,19704,0.21412270978679013,72963,13654,0.18713594561627125
愛知県,2307,知多半島,収縮期血圧,心血管,157325,28929,0.18388050214524074,88028,17574,0.19964102331076475,69297,11355,0.16385990735529676
愛知県,2308,西三河北部,収縮期血圧,心血管,121840,19662,0.16137557452396586,71371,12178,0.17062952739908366,50469,7484,0.14828904872297846
愛知県,2309,西三河南部西,収縮期血圧,心血管,160108,30783,0.19226397181902216,91884,19162,0.20854555744199207,68224,11621,0.1703359521575985
愛知県,2310,西三河南部東,収縮期血圧,心血管,106834,19419,0.1817679764868862,59674,11808,0.19787512149344774,47160,7611,0.16138676844783714
愛知県,2311,東三河北部,収縮期血圧,心血管,13474,3108,0.23066646875463856,7507,1811,0.2412415079259358,5967,1297,0.2173621585386291
愛知県,2312,東三河南部,収縮期血圧,心血管,153149,32322,0.21104937022115716,86015,19588,0.22772772190896937,67134,12734,0.18968034081091548
愛知県,2313,名古屋・尾張中部,収縮期血圧,心血管,561518,95034,0.16924479713918342,318566,60368,0.18949919325979545,242952,34666,0.1426866212255919
新潟県,1501,下越,収縮期血圧,心血管,54087,10369,0.1917096529665169,28534,5978,0.20950445083058808,25553,4391,0.17183892302273707
新潟県,1502,新潟,収縮期血圧,心血管,226747,35995,0.1587452094184267,122998,21998,0.17884843655994406,103749,13997,0.13491214373150584
新潟県,1503,県央,収縮期血圧,心血管,57862,9973,0.17235836991462444,31319,6024,0.19234330598039528,26543,3949,0.14877745544964774
新潟県,1504,中越,収縮期血圧,心血管,119279,20500,0.17186596131758314,63715,12040,0.188966491407047,55564,8460,0.15225685695774244
新潟県,1505,魚沼,収縮期血圧,心血管,43230,7971,0.18438584316446913,23261,4844,0.2082455612398435,19969,3127,0.1565927187140067
新潟県,1506,上越,収縮期血圧,心血管,72628,9759,0.13436966459216831,39501,5752,0.14561656666919826,33127,4007,0.12095873456696954
新潟県,1507,佐渡,収縮期血圧,心血管,13515,2446,0.1809840917499075,7400,1540,0.20810810810810812,6115,906,0.1481602616516762
東京都,1301,区中央部,収縮期血圧,心血管,332227,38642,0.11631203965963031,194500,27045,0.13904884318766067,137727,11597,0.08420280700225809
東京都,1302,区南部,収縮期血圧,心血管,305352,42493,0.13916070633236396,169460,27778,0.16392068924820016,135892,14715,0.10828452006004768
東京都,1303,区西南部,収縮期血圧,心血管,326119,34705,0.10641820930396573,162568,21144,0.13006249692436395,163551,13561,0.0829160323079651
東京都,1304,区西部,収縮期血圧,心血管,302793,37584,0.1241244018190645,155589,22963,0.14758755439009186,147204,14621,0.09932474661014647
東京都,1305,区西北部,収縮期血圧,心血管,469784,70139,0.1493005296050951,243697,41753,0.17133161261730756,226087,28386,0.12555343739356972
東京都,1306,区東北部,収縮期血圧,心血管,306881,52207,0.17012131738361125,162674,31404,0.19304867403518694,144207,20803,0.14425790703641295
東京都,1307,区東部,収縮期血圧,心血管,372995,55342,0.14837196209064465,203992,34853,0.17085473940154516,169003,20489,0.12123453429820773
東京都,1308,西多摩,収縮期血圧,心血管,95187,19454,0.20437664807169045,51163,11486,0.2244981725074761,44024,7968,0.18099218608031983
東京都,1309,南多摩,収縮期血圧,心血管,355349,59171,0.16651517240797076,189554,34613,0.1826023191280585,165795,24558,0.14812268162489822
東京都,1310,北多摩西部,収縮期血圧,心血管,161426,27494,0.17031952721370783,87421,16408,0.18768945676668078,74005,11086,0.1498006891426255
